solver,bench,solution,runtime,confl,props,vprops,vivsucc
syrup_lpcm5,sted5_0x0-50.cnf,10,83.01,3379044,556063272,6.8,33.8
syrup_lpcm5,sted5_0x24204-50.cnf,10,63.02,2797592,477435104,6.6,38.6
syrup_lpcm5,Sz1024_34824.smt2-stp212.cnf,10,2712.21,87691711,18827539988,3.9,50.7
syrup_lpcm5,Sz512_15127_1.smt2-stp212.cnf,20,13681,193866702,36301271727,4.6,69.7
syrup_lpcm5,Sz512_15127_3.smt2-cvc4.cnf,20,72.15,3124339,570523557,12.6,58.4
syrup_lpcm5,Sz512_15127_5.smt2-stp212.cnf,20,14846,201798234,37380251389,4.3,69.5
syrup_lpcm5,Sz512_15127_6.smt2-stp212.cnf,20,7625,123966132,22681831613,5.5,65.5
syrup_lpcm5,Sz512_15128_0.smt2-stp212.cnf,10,397.96,14830686,2277267768,8.5,55
syrup_lpcm5,Sz512_15128_1.smt2-cvc4.cnf,10,384.75,13222327,2428148817,8.4,52.4
syrup_lpcm5,T103.2.0.cnf,20,710.34,1707522,23514851586,11.2,29.4
syrup_lpcm5,T105.2.0.cnf,20,607.45,1465985,19226602949,10.6,33.9
syrup_lpcm5,T107.2.0.cnf,20,916.2,2136630,36552206311,10.9,26.7
syrup_lpcm5,T116.2.0.cnf,20,419.42,1004563,9745804492,9.1,41
syrup_lpcm5,T117.2.0.cnf,20,469.7,1093362,12466471618,9.4,41.9
syrup_lpcm5,T122.2.0.cnf,20,906.69,1989488,32542268649,10.7,24.6
syrup_lpcm5,T125.2.0.cnf,20,585.39,1397040,17855943579,11.1,33.5
syrup_lpcm5,T129.2.0.cnf,20,674.22,1599147,22561369876,11.2,29.9
syrup_lpcm5,T56.2.0.cnf,20,584.99,1425660,17953568508,12.5,33.6
syrup_lpcm5,T62.2.0.cnf,20,903.68,1905537,33104848497,10,28.4
syrup_lpcm5,T77.2.0.cnf,20,565.99,1329906,16878444107,10.4,37
syrup_lpcm5,T82.2.0.cnf,20,736.66,1662248,25395440141,9.9,32.2
syrup_lpcm5,T84.2.0.cnf,20,793.4,1805736,30025215591,9.8,28.6
syrup_lpcm5,T86.2.0.cnf,20,1049.53,2127177,39837371573,9.5,25.2
syrup_lpcm5,T87.2.0.cnf,20,795.61,1799128,27265990073,10.4,29.5
syrup_lpcm5,T90.2.0.cnf,20,678.41,1567369,22689450490,9.5,32
syrup_lpcm5,T92.2.0.cnf,20,679.99,1587316,22479817280,10.5,29.7
syrup_lpcm5,T93.2.0.cnf,20,841.13,1905840,30064582300,11.1,28.3
syrup_lpcm5,T96.2.0.cnf,20,683.11,1563540,21991062109,10.1,32.7
syrup_lpcm5,T98.2.0.cnf,20,693.16,1707383,23353400011,10.8,31.1
syrup_lpcm5,terminator_03_true-unreach-call_true-termination.i.cnf,20,401.74,7082258,7028509951,12.3,22.6
syrup_lpcm5,test_v3_r3_vr10_c1_s24300.smt2-stp212.cnf,10,5.69,123479,32726329,8.5,32.8
syrup_lpcm5,test_v3_r8_vr5_c1_s8257.smt2-stp212.cnf,20,21.57,451886,212222962,5.2,29.1
syrup_lpcm5,test_v5_r5_vr1_c1_s15604.smt2-stp212.cnf,10,22.28,538318,220089299,4.6,26.4
syrup_lpcm5,test_v7_r12_vr1_c1_s22787.smt2-cvc4.cnf,20,1095.75,9303682,31807160934,6.5,39.6
syrup_lpcm5,test_v7_r17_vr1_c1_s30331.smt2-stp212.cnf,20,258.09,3694039,5657393650,6.3,32.7
syrup_lpcm5,test_v7_r17_vr10_c1_s3680.smt2-stp212.cnf,20,9600,49922701,189022467438,5.7,46.5
syrup_lpcm5,test_v7_r17_vr5_c1_s25451.smt2-cvc4.cnf,20,4698,25824891,130186730655,5.4,42.4
syrup_lpcm5,test_v7_r17_vr5_c1_s2807.smt2-stp212.cnf,20,13638,70642649,257312524370,4.8,49.3
syrup_lpcm5,test_v7_r7_vr10_c1_s32506.smt2-cvc4.cnf,10,101.93,1763219,2230041975,6,27.4
syrup_lpcm5,TimetableCNFEncoding_20_UNKNOWN.cnf,10,166.04,952659,5555963135,0.2,13.7
syrup_lpcm5,total-10-13-u.cnf,20,174.62,2062658,2720688900,26.8,52.5
syrup_lpcm5,traffic_3_uc_sat.cnf,10,138.83,501360,1929956014,34.4,69
syrup_lpcm5,transport-transport-city-sequential-35nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.020-NOTKNOWN.cnf,10,187.24,404232,2419599362,10.8,51.4
syrup_lpcm5,transport-transport-city-sequential-35nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.050-SAT.cnf,10,2431.61,4224185,20583312420,8.9,55.8
syrup_lpcm5,transport-transport-three-cities-sequential-14nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.040-NOTKNOWN.cnf,10,6001,10234298,58078456222,13.3,57.4
syrup_lpcm5,transport-transport-two-cities-sequential-15nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.020-NOTKNOWN.cnf,10,249.79,1452795,7575644328,21.4,43.3
syrup_lpcm5,transport-transport-two-cities-sequential-15nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.040-SAT.cnf,10,170.05,534204,1540530618,13.7,47.6
syrup_lpcm5,UCG-20-5p1.cnf,10,70.3,337240,1251898900,18,58.3
syrup_lpcm5,udiv35prop.cnf,20,132.3,5666878,1788806957,32.5,55.7
syrup_lpcm5,udiv40prop.cnf,20,394.54,12525636,4981140519,33.1,56.3
syrup_lpcm5,udiv45prop.cnf,20,1168.96,28699790,13558567512,33.6,58.1
syrup_lpcm5,udiv46prop.cnf,20,1491.46,34165489,16767488001,33.4,58.1
syrup_lpcm5,udiv47prop.cnf,20,1851.96,41018851,20225551756,32.9,58.9
syrup_lpcm5,udiv48prop.cnf,20,2101.63,45509574,22673467438,34,58.8
syrup_lpcm5,uniqinv20prop.cnf,20,307.19,9651781,1358283883,4.4,61.1
syrup_lpcm5,uniqinv25prop.cnf,20,529.58,13262331,2478846959,5.4,59.8
syrup_lpcm5,uniqinv30prop.cnf,20,879.38,30828787,6070445272,5.2,58.6
syrup_lpcm5,uniqinv40prop.cnf,20,2121.16,61406888,14444854495,5.6,55.8
syrup_lpcm5,uniqinv45prop.cnf,20,3489.72,107157029,26712045013,5.1,56.2
syrup_lpcm5,uniqinv46prop.cnf,20,12178,130260405,26275932380,7,64
syrup_lpcm5,UR-15-10p0.cnf,20,148.03,575159,3343606222,14.2,55
syrup_lpcm5,UTI-20-10p1.cnf,10,414.29,2611623,9070239992,42.1,59
syrup_lpcm5,UTI-20-5p1.cnf,10,213.3,1642332,4253970548,37.2,56.5
syrup_lpcm5,uum8.smt2-stp212.cnf,20,7.43,673557,75526471,0.9,40.9
syrup_lpcm5,valves-gates-1-k617-unsat.cnf,20,1046.75,6611125,30730295714,17.7,62.3
syrup_lpcm5,velev-pipe-oun-1.1-05.cnf,20,11791,115747549,674714131180,4.4,38.5
syrup_lpcm5,velev-vliw-uns-2.0-uq5.cnf,20,472.52,6454702,17433130710,41,65.3
syrup_pcm5,10pipe_k.cnf,20,954.27,21002334,21565999852,6.8,43.7
syrup_pcm5,14pipe_q0_k.cnf,20,3704,51430315,172088124124,4.2,42.9
syrup_pcm5,16pipe_16_ooo.cnf,10,6511,53086556,304677537683,29.6,16.6
syrup_pcm5,1dlx_c_iq57_a.cnf,20,1232.5,4169631,67989886074,15.9,39.5
syrup_pcm5,20180321_110704973_p_cnf_320_1120.cnf,10,160.44,6187712,312926506,1,1.8
syrup_pcm5,20180321_110706599_p_cnf_320_1120.cnf,10,9671,122647923,5917870541,1.2,3.4
syrup_pcm5,20180321_110707239_p_cnf_320_1120.cnf,10,12298,155127903,7380017368,1.1,3.5
syrup_pcm5,20180321_140823961_p_cnf_320_1120.cnf,10,590.35,14917441,746305924,1.2,2.3
syrup_pcm5,20180321_140824282_p_cnf_320_1120.cnf,10,6305,85974966,4169863239,1.2,3.2
syrup_pcm5,20180321_140826713_p_cnf_320_1120.cnf,10,217.02,7139121,361557424,1.1,1.8
syrup_pcm5,20180321_140827428_p_cnf_320_1120.cnf,10,4150,59992384,2935306588,1.2,3.1
syrup_pcm5,20180321_140833987_p_cnf_320_1120.cnf,10,14719,165877797,7926117483,1.1,3.5
syrup_pcm5,20180322_164223076_p_cnf_320_1120.cnf,10,4537,70127772,3425441214,1.2,3.1
syrup_pcm5,20180322_164224543_p_cnf_320_1120.cnf,10,2673.54,46977999,2309827876,1.2,2.9
syrup_pcm5,20180322_164226378_p_cnf_320_1120.cnf,10,9028,121921430,5892518744,1.1,3.4
syrup_pcm5,20180322_164226661_p_cnf_320_1120.cnf,10,5381,72509344,3533661837,1.2,3.1
syrup_pcm5,20180322_164238439_p_cnf_320_1120.cnf,10,26.43,2087865,107389423,0.9,0.9
syrup_pcm5,20180322_164241329_p_cnf_320_1120.cnf,10,3724,64426400,3138622196,1.2,3.2
syrup_pcm5,20180322_164241842_p_cnf_320_1120.cnf,10,11017,135379384,6490565266,1.2,3.5
syrup_pcm5,20180322_164245263_p_cnf_320_1120.cnf,10,5000,66556597,3261721915,1.2,3
syrup_pcm5,20180326_095801070_p_cnf_320_1120.cnf,10,187.26,6787946,343487232,1.1,1.8
syrup_pcm5,20180326_095805836_p_cnf_320_1120.cnf,10,7988,101051149,4879694733,1.2,3.3
syrup_pcm5,6-3-8.cnf,10,48.17,1429266,413844025,1.8,30.6
syrup_pcm5,9dlx_vliw_at_b_iq4.used-as.sat04-345.cnf,20,251.27,4494862,8883056923,39.2,65.6
syrup_pcm5,9dlx_vliw_at_b_iq8.used-as.sat04-718.cnf,20,2207.75,14961474,96261778985,39.9,59.3
syrup_pcm5,9dlx_vliw_at_b_iq9.used-as.sat04-719.cnf,20,3148.81,16679085,137192026720,40.1,57.8
syrup_pcm5,a_rphp035_05.cnf,20,567.21,31679810,1162441777,12.8,48.9
syrup_pcm5,a_rphp045_05.cnf,20,2958.87,109652173,5018263094,11,51
syrup_pcm5,a_rphp055_04.cnf,20,78.11,7197639,368989767,16.7,69.5
syrup_pcm5,a_rphp056_05.cnf,20,13818,330677967,18396649651,9.5,51.2
syrup_pcm5,a_rphp065_04.cnf,20,171.93,13728104,787702176,15.2,69.2
syrup_pcm5,a_rphp085_04.cnf,20,602.68,41455949,2979179399,13,62.4
syrup_pcm5,a_rphp098_04.cnf,20,1278.05,72994190,5983707471,10.9,63.2
syrup_pcm5,ablmulub16x4o.cnf,20,389.36,10913397,3247275854,7.8,65.6
syrup_pcm5,ablmulub2x32o.cnf,20,1341.51,29189220,6903933428,15.8,66.9
syrup_pcm5,ablmulub8x16o.cnf,20,4888,79671229,33909770755,7.9,69.8
syrup_pcm5,ACG-20-10p0.cnf,20,605.21,1400582,17250562166,23.1,58.5
syrup_pcm5,ACG-20-5p1.cnf,10,241.05,638558,5947461332,25.5,58.5
syrup_pcm5,ad-A-3-7-17.cnf,20,13475,89642892,225318929121,7.4,57.4
syrup_pcm5,add_01_1000_4.smt2-cvc4.cnf,20,14.63,464958,264650533,10.3,52.2
syrup_pcm5,ae_rphp035_05.cnf,20,721.5,59313044,2462603751,18.2,45.7
syrup_pcm5,ae_rphp045_05.cnf,20,3064.81,184582569,9746935154,15.4,48.5
syrup_pcm5,ae_rphp055_04.cnf,20,108.01,10512369,605367620,21,57.3
syrup_pcm5,ae_rphp056_05.cnf,20,8790,447930850,29240802397,11.6,51.1
syrup_pcm5,ae_rphp075_04.cnf,20,486.43,40097113,2804724988,16.4,56.5
syrup_pcm5,ae_rphp095_04.cnf,20,2020.07,138119455,11451191115,10.9,52.6
syrup_pcm5,aes_32_3_keyfind_2.cnf,10,1421.96,29811358,1915822597,2.3,35.6
syrup_pcm5,ak016modbtsimpbisc.cnf,20,641.01,22056993,3467364393,13.8,67
syrup_pcm5,ak032diagodiagoisc.cnf,20,146.5,9347363,1892582776,8.6,65.9
syrup_pcm5,ak032modbtmodbtisc.cnf,20,876.75,30002730,9480689207,25.5,55.9
syrup_pcm5,ak032modbtsimpbisc.cnf,20,9327,180669459,48339000212,14.2,64.4
syrup_pcm5,ak064diagodiagoisc.cnf,20,838.9,28819633,13219142323,4.9,57.2
syrup_pcm5,ak064modasbg2asisc.cnf,10,226.89,10513820,4355613977,4.5,38.1
syrup_pcm5,ak064modbtmodbtisc.cnf,20,9428,195129417,107114197636,24.1,48.9
syrup_pcm5,ak064paralparalisc.cnf,20,594.1,13270332,10048920843,2.4,41.2
syrup_pcm5,ak064simpbbg2btaig.cnf,10,4013,83871285,48001997852,7.6,36.3
syrup_pcm5,ak128boothbg2btisc.cnf,10,2083.67,26747176,50249112432,21.7,24.6
syrup_pcm5,ak128modasbg2asisc.cnf,10,56.8,961555,871670521,2.9,23
syrup_pcm5,ak128modbtbg2msisc.cnf,10,3645,66720218,78316938097,20,20.6
syrup_pcm5,ak128paralparalisc.cnf,20,4782,52671370,79587438983,1.3,37.9
syrup_pcm5,ak128simpbbg2msisc.cnf,10,11632,201249955,193808195317,10.8,24.6
syrup_pcm5,apn-sbox6-cut3-helpbox28.cnf,10,814.78,28392355,15347689901,1.3,58.7
syrup_pcm5,apn-sbox6-cut3-helpbox29.cnf,10,43.16,1179100,378566574,3.2,54.9
syrup_pcm5,apn-sbox6-cut3-helpbox30.cnf,10,161.55,6993132,2919880584,2,61.4
syrup_pcm5,apn-sbox6-cut3-helpbox31.cnf,10,184.72,8359067,3394932132,1.5,61
syrup_pcm5,apn-sbox6-cut4-helpbox26.cnf,10,2704.53,92351925,59114470965,1,53.3
syrup_pcm5,apn-sbox6-cut4-helpbox28.cnf,10,1139.62,42302198,21708380919,1,60.4
syrup_pcm5,apn-sbox6-cut4-helpbox29.cnf,10,342.71,15869003,7700050868,1.2,62.8
syrup_pcm5,apn-sbox6-cut4-helpbox30.cnf,10,471.05,19184965,9081231482,0.8,63.3
syrup_pcm5,apn-sbox6-cut4-helpbox31.cnf,10,51.01,2486146,797048516,1.3,59.7
syrup_pcm5,apn-sbox6-cut5-helpbox26.cnf,10,5315,159892356,73777379947,0.6,53.9
syrup_pcm5,apn-sbox6-cut5-helpbox28.cnf,10,5513,161899826,69469052612,0.5,61.6
syrup_pcm5,apn-sbox6-cut5-helpbox29.cnf,10,428.34,17546341,6865865788,0.9,62.2
syrup_pcm5,apn-sbox6-cut5-helpbox30.cnf,10,117.55,5317621,1770141757,1.1,60.3
syrup_pcm5,AProVE07-25.cnf,20,4414,113204457,32331464743,5.1,64.9
syrup_pcm5,AProVE11-06.cnf,20,1766.17,10846249,53664147018,33,68.9
syrup_pcm5,arcfour_initialPermutation_6_14.cnf,20,382.67,331668,10431338904,0.2,59.8
syrup_pcm5,assoc_mult_err_3.c.cnf,20,56.82,1550366,1042417190,9.9,66.1
syrup_pcm5,avg_true-unreach-call.i.cnf,20,217.71,16340942,4037579963,27.4,47.9
syrup_pcm5,barman-pfile06-022.sas.ex.7.cnf,20,5720,8583,10376738,0,0
syrup_pcm5,barman-pfile07-027.sas.cr.37.cnf,20,87.71,552313,2401333026,21.8,56.1
syrup_pcm5,barman-pfile08-030.sas.cr.27.cnf,20,56.81,231282,893503463,23,55.9
syrup_pcm5,barman-pfile09-036.sas.cr.33.cnf,20,95.13,315892,1780084196,28.3,49.8
syrup_pcm5,barman-pfile10-038.sas.cr.25.cnf,20,71.1,212346,929960797,16.1,54
syrup_pcm5,barman-pfile10-040.sas.cr.17.cnf,20,38.13,58420,209049378,2.6,65.5
syrup_pcm5,barman-pfile10-040.sas.cr.21.cnf,20,57.65,132346,566677915,22.9,55.8
syrup_pcm5,bibd-16-80-15-3-2_glb.cnf,10,29.99,188738,115530974,0.2,6.8
syrup_pcm5,bibd-19-57-9-3-1_glb.cnf,10,25.94,1412524,611274787,4.4,9.3
syrup_pcm5,bibd-8-70-35-4-15_glb.cnf,10,93.41,6925414,1447592545,2.9,21.4
syrup_pcm5,by-X-2-7-100.cnf,20,560.32,1630187,8998595265,34.8,63.4
syrup_pcm5,C168_FW_UT_518.cnf,10,0.18,0,47828,0,0
syrup_pcm5,C3-2-31.cnf,10,157.09,824287,32982931,5.1,34.7
syrup_pcm5,Cake_8_16.cnf,10,4579,137034794,32967814108,5.2,35.4
syrup_pcm5,cannonball-opt-y.rules.4-10.cnf,20,8521,89649234,137400761972,6.2,54.7
syrup_pcm5,cms-scheel-md4-families-r24-c4-p4-9-13-18.cnf,10,6640,331807206,16052906499,3,42.6
syrup_pcm5,cms-scheel-md4-families-r24-c4-p6-13-17-19.cnf,10,364.65,31292541,1759226041,8.5,35.4
syrup_pcm5,cms-scheel-md4-families-r24-c5-p0-5-11-13-18.cnf,10,5922,316081140,14198968696,3.9,39.1
syrup_pcm5,cms-scheel-md4-families-r24-c5-p0-7-10-15-19.cnf,10,3.16,11881,2777834,0,0
syrup_pcm5,cms-scheel-md4-families-r24-c5-p1-5-10-12-18.cnf,20,7.81,323013,43935711,2.9,31.9
syrup_pcm5,cms-scheel-md4-families-r24-c5-p1-8-13-18-19.cnf,10,6324,313994855,20099341667,2.4,35.5
syrup_pcm5,cms-scheel-md4-families-r24-c5-p1-8-9-16-19.cnf,20,8.5,349126,52683486,2.1,23.2
syrup_pcm5,cms-scheel-md4-families-r24-c5-p5-13-16-17-19.cnf,10,2440.71,155133183,9882740933,3.8,33.4
syrup_pcm5,cms-scheel-md4-families-r24-c6-p0-5-10-11-17-18.cnf,20,245.97,25351814,1491287237,5.7,30.5
syrup_pcm5,cms-scheel-md4-families-r24-c6-p1-9-13-16-18-19.cnf,10,3260.66,172212414,14743318153,2.5,31.9
syrup_pcm5,cms-scheel-md4-families-r24-c6-p2-4-9-16-17-19.cnf,20,12.65,600606,81645617,2.7,23
syrup_pcm5,cms-scheel-md4-families-r24-c8-p2-3-4-5-7-12-16-19.cnf,10,65.92,5213386,449842043,5.5,21.8
syrup_pcm5,cms-scheel-md5-families-r24-c11-p1-4-6-9-10-11-13-15-17-18-19.cnf,10,150.13,7926365,2061373195,0.9,11.2
syrup_pcm5,cms-scheel-md5-families-r24-c4-p1-3-4-16.cnf,10,130.33,10212517,1193434091,2.7,21.1
syrup_pcm5,cms-scheel-md5-families-r24-c5-p2-7-8-15-19.cnf,10,5482,297206079,17249361934,2.7,35
syrup_pcm5,cms-scheel-md5-families-r24-c5-p6-11-15-16-19.cnf,20,8.93,309931,61183591,1.5,25.8
syrup_pcm5,cms-scheel-md5-families-r24-c7-p1-3-6-10-11-14-15.cnf,20,547.5,40752493,5064885968,1.8,22.3
syrup_pcm5,CNP-5-0.cnf,10,1358.61,35848726,13268287316,0.8,10
syrup_pcm5,CNP-5-100.cnf,10,2148.13,48844456,18236563392,0.8,11.1
syrup_pcm5,CNP-5-1000.cnf,10,1520.68,40944646,13950418521,0.9,10.2
syrup_pcm5,CNP-5-1100.cnf,10,83.55,3523640,1132135355,0.8,7
syrup_pcm5,CNP-5-1200.cnf,10,56.72,2048544,648799638,0.8,6.9
syrup_pcm5,CNP-5-1300.cnf,10,407.19,14041640,4511848434,1,9
syrup_pcm5,CNP-5-1400.cnf,10,183.59,7111296,2249618237,1,8.6
syrup_pcm5,CNP-5-1500.cnf,10,181.12,7355311,2275977714,1.1,8.3
syrup_pcm5,CNP-5-1600.cnf,10,49.65,2433628,714368141,1,6.9
syrup_pcm5,CNP-5-1700.cnf,10,93.97,4203693,1252485772,1,8.1
syrup_pcm5,CNP-5-1800.cnf,10,80.49,3912772,1151767232,1,7.9
syrup_pcm5,CNP-5-1900.cnf,10,81.34,3947852,1143621553,1,7.9
syrup_pcm5,CNP-5-200.cnf,10,5951,114030662,42395138866,0.7,11.6
syrup_pcm5,CNP-5-300.cnf,10,279.79,8946772,3249071653,0.9,8.9
syrup_pcm5,CNP-5-400.cnf,10,514.39,16141284,5775681954,0.9,8.7
syrup_pcm5,CNP-5-500.cnf,10,522.5,15721005,5675032849,0.9,9.9
syrup_pcm5,CNP-5-600.cnf,10,10410,184015592,66295414642,0.6,12.1
syrup_pcm5,CNP-5-700.cnf,10,1567.29,37555823,13333405990,0.8,10.5
syrup_pcm5,CNP-5-800.cnf,10,1466.61,37868185,13313547097,0.8,10.2
syrup_pcm5,CNP-5-900.cnf,10,1360.5,39808789,13754832611,0.9,9.8
syrup_pcm5,course_flat_0.12_2018_3_1.cnf,10,430.48,3336809,14384964243,6.7,44.4
syrup_pcm5,course_flat_0.2_2018_3.cnf,10,463.79,653399,11815745569,2,49.1
syrup_pcm5,course0.12_2018_3_1.cnf,10,468.71,3758359,11518384327,15,54.9
syrup_pcm5,course0.16_2018_3_5.cnf,10,591.9,4526557,15139756113,18.7,53.1
syrup_pcm5,course0.2_2018_3_5.cnf,10,194.69,1707516,4482014807,13.1,45.8
syrup_pcm5,course0.2_2018_3.cnf,10,3574.83,14894863,92392702511,16.4,54.7
syrup_pcm5,courses_flat_0.16_2017_9.cnf,10,2927.58,9601962,101213763335,2.8,37.3
syrup_pcm5,courses0.2_2017_9.cnf,10,2078.54,10074548,53866085013,16.2,50.5
syrup_pcm5,ctl_4291_567_8_unsat.cnf,20,1911.43,43417074,26589749524,14.7,53.5
syrup_pcm5,cube-11-h13-unsat.cnf,20,327.68,691348,5981172565,15.1,59.6
syrup_pcm5,cz-3-7-7.cnf,20,1132.39,16639968,17592031016,7.8,55.5
syrup_pcm5,cz-alt-3-7.cnf,20,1210.75,17632799,19934878454,8.6,52.5
syrup_pcm5,dist10.c.cnf,20,1088.53,15988875,10313353435,9.7,74.9
syrup_pcm5,dist4.c.cnf,20,356.47,8141520,5441333712,8.9,71.5
syrup_pcm5,dist5.c.cnf,20,288.57,6854142,4526346925,9.5,70.5
syrup_pcm5,dist6.c.cnf,20,171,4325621,2728485879,10.2,67.5
syrup_pcm5,dist7.c.cnf,20,187.53,4521179,2908469798,9.5,68.3
syrup_pcm5,dist8.c.cnf,20,201.98,4838218,3175293849,10,68.7
syrup_pcm5,dist9.c.cnf,20,182.16,4503722,2928433292,9.8,67.9
syrup_pcm5,div2.c.20.smt2-stp212.cnf,10,27.42,294710,163309634,19.3,33.2
syrup_pcm5,e_rphp035_05.cnf,20,638.02,54051723,2362843134,17.9,46.8
syrup_pcm5,e_rphp055_04.cnf,20,109.41,10465537,604140270,20.9,60
syrup_pcm5,e_rphp056_05.cnf,20,7927,417400658,28636071812,11.7,52.8
syrup_pcm5,e_rphp065_04.cnf,20,235.92,22645381,1434513532,19.7,57.7
syrup_pcm5,e_rphp096_04.cnf,20,1884.51,133171584,11538220757,10.3,54.7
syrup_pcm5,E00N23.cnf,20,4061,15757339,8955032628,12.3,57.6
syrup_pcm5,E02F22.cnf,10,1308.98,3147199,1416761811,16.6,38.8
syrup_pcm5,e2_1.c.smt2-stp212.cnf,10,3.33,2684,1353507,0,0
syrup_pcm5,e2_2.c.smt2-cvc4.cnf,10,1.18,1024,593413,0,0
syrup_pcm5,e2a_2.c.smt2-cvc4.cnf,10,1.02,914,488003,0,0
syrup_pcm5,ecarev-110-1031-23-40-1.cnf,10,497.28,26537314,4627991958,10.3,38.2
syrup_pcm5,ecarev-110-1031-23-40-2.cnf,10,358.34,20349422,3733415928,10.2,36.6
syrup_pcm5,ecarev-110-1031-23-40-3.cnf,20,159.86,9110129,1388395356,9.1,33.4
syrup_pcm5,ecarev-110-1031-23-40-5.cnf,10,602.93,31013132,5475696108,10.2,39.4
syrup_pcm5,ecarev-110-1031-23-40-6.cnf,10,1914.9,82942070,13272952091,9.6,44.5
syrup_pcm5,ecarev-110-1031-23-40-7.cnf,10,410.06,22285202,3997882025,10.4,37.7
syrup_pcm5,ecarev-110-1031-23-40-8.cnf,10,1384.89,61345288,9916683819,9.2,43.3
syrup_pcm5,ecarev-110-4099-22-30-2.cnf,10,757.5,36031537,12069211016,5.1,31.3
syrup_pcm5,ecarev-110-4099-22-30-4.cnf,10,1096.84,50419090,16972674890,5.4,31.5
syrup_pcm5,ecarev-110-4099-22-30-5.cnf,10,1022.08,48179182,16006442053,5.4,31.5
syrup_pcm5,ecarev-110-4099-22-30-7.cnf,10,811.06,36743292,13444819390,5.1,30.5
syrup_pcm5,eq.atree.braun.11.unsat.cnf,20,455.37,11303887,1660109624,10.7,67.3
syrup_pcm5,eq.atree.braun.12.unsat.cnf,20,1957.62,38158610,5441610868,9.1,68.7
syrup_pcm5,eq.atree.braun.13.unsat.cnf,20,4617,74440531,11819979678,8.1,69.1
syrup_pcm5,ex015_14.cnf,20,4834,86753898,77965952254,11.9,48.1
syrup_pcm5,ex025_19.cnf,20,6458,99973950,98898369580,16.3,60.1
syrup_pcm5,ex039_33.cnf,10,31.67,917744,548743203,3.4,14.6
syrup_pcm5,ex045_7.cnf,10,7838,107591555,201478756722,11.5,30.1
syrup_pcm5,ex051_9.cnf,20,8496,152488034,52679059411,12.9,55
syrup_pcm5,ex065_25.cnf,10,6602,188068591,78872625704,3.5,31
syrup_pcm5,ex067_10.cnf,10,738.13,24986485,11865551023,14.7,41.1
syrup_pcm5,ex095_8.cnf,20,5127,59053793,154961142356,20.3,46.4
syrup_pcm5,ex157_10.cnf,10,953.25,32312449,16953950762,10.3,27.7
syrup_pcm5,ex175_20.cnf,10,778.77,4807122,19800649536,13.6,21.2
syrup_pcm5,ex179_11.cnf,10,3179.5,100924036,49526342814,6.7,28.7
syrup_pcm5,ex187_10.cnf,10,456.2,14695018,8101057343,16,37.4
syrup_pcm5,exam_flat_0.04_2018_3.cnf,10,4401,19635313,154988114993,10.3,61.6
syrup_pcm5,exam0.04_2018_3.cnf,10,428.79,1272951,12404054902,14.6,53.2
syrup_pcm5,exams_flat_0.04_2017_9.cnf,10,3311.53,10349086,122933827808,9,59.5
syrup_pcm5,exams0.04_2017_9.cnf,10,1657.74,4352647,52342908510,16.2,59.1
syrup_pcm5,factoring29986577x29986577.cnf,10,48.28,1961056,555638969,10.3,66.1
syrup_pcm5,factoring39916801x54018521.cnf,10,767.04,15402296,4955935675,9.5,75.1
syrup_pcm5,factoring54018521x562448657.cnf,10,5250,63377589,23681094556,7.4,73.1
syrup_pcm5,factoring87654321x12345678.cnf,10,64.66,2472239,754868913,9.8,62
syrup_pcm5,factoring94418953x321534781.cnf,10,12287,115857450,40302498911,6.5,74.1
syrup_pcm5,filter_iir_true-unreach-call.c.cnf,20,384.51,4314112,11643436835,7.8,22.2
syrup_pcm5,filter1_true-unreach-call.c.cnf,20,333.1,9163155,8949949458,4,16.5
syrup_pcm5,frb35-17-5_ext.cnf,10,112.6,8379598,115479792,21.9,38.3
syrup_pcm5,frb35-17-5-mgd_ext.cnf,10,73.07,6241095,84866555,22.5,35.6
syrup_pcm5,full-ax-xa.rules.7-7.cnf,10,70.81,368482,1402081241,4,39
syrup_pcm5,full-by-za.rules.5-7.cnf,10,135.46,1592237,3125827916,5.9,42.7
syrup_pcm5,full-cy-caa.rules.7-7.cnf,10,72.86,368226,1343496730,3.2,37.6
syrup_pcm5,g2-ACG-15-10p1.cnf,10,109.93,316044,2545440072,16.1,52.8
syrup_pcm5,g2-ACG-20-10p1.cnf,10,623.57,1478083,17370752148,19.8,57.7
syrup_pcm5,g2-ACG-20-5p1.cnf,10,237.92,655218,6039784246,23.5,58.9
syrup_pcm5,g2-ak128astepbg1btisc.cnf,10,35.64,26640,39159440,0,0
syrup_pcm5,g2-ak128astepbg2asisc.cnf,10,4208,84153079,82611838519,2.6,40.1
syrup_pcm5,g2-ak128astepbg2msisc.cnf,10,617.43,19429007,14289380955,2.1,28.1
syrup_pcm5,g2-ak128boothbg1btisc.cnf,10,43.17,12193,22862709,0,0
syrup_pcm5,g2-ak128boothbg2asisc.cnf,10,4180,64661231,89686273699,13.8,29.8
syrup_pcm5,g2-ak128boothbg2msisc.cnf,10,7294,133675972,128477657672,9.6,21.7
